,Close,upordown
112,88.81361389160156,1.0
113,88.70510864257812,0.0
114,87.45966339111328,0.0
115,85.96417999267578,0.0
116,88.0257797241211,1.0
117,87.1624526977539,0.0
118,86.55860137939453,0.0
119,85.65753936767578,0.0
120,84.25640869140625,0.0
121,85.65282440185547,1.0
122,85.56318664550781,0.0
123,85.157470703125,0.0
124,85.10086059570312,0.0
125,83.52046203613281,0.0
126,86.21421813964844,1.0
127,83.38365173339844,0.0
128,83.62896728515625,1.0
129,82.01554870605469,0.0
130,81.61455535888672,0.0
131,80.87860870361328,0.0
132,81.65701293945312,1.0
133,82.58638000488281,1.0
134,82.9260482788086,1.0
135,83.02040100097656,1.0
136,83.42139434814453,1.0
137,81.99195861816406,0.0
138,81.84099578857422,0.0
139,81.9164810180664,1.0
140,80.93049621582031,0.0
141,81.57681274414062,1.0
142,81.9400634765625,1.0
143,81.82212829589844,0.0
144,80.38797760009766,0.0
145,82.647705078125,1.0
146,84.09129333496094,1.0
147,82.79395294189453,0.0
148,83.14305877685547,1.0
149,84.41209411621094,1.0
150,84.45455169677734,1.0
151,84.58663940429688,1.0
152,85.30843353271484,1.0
153,83.84597778320312,0.0
154,85.47355651855469,1.0
155,86.8369369506836,1.0
156,87.56816864013672,1.0
157,90.00245666503906,1.0
158,90.82331848144533,1.0
159,90.7431182861328,0.0
160,91.56398010253906,1.0
161,91.3516845703125,0.0
162,89.50238800048828,0.0
163,91.9791259765625,1.0
164,92.64903259277344,1.0
165,93.20098876953124,1.0
166,92.71035766601562,0.0
167,92.84245300292967,1.0
168,91.11109161376952,0.0
169,91.37998962402344,1.0
170,92.78112030029295,1.0
171,94.04544067382812,1.0
172,95.01726531982422,1.0
173,92.43202209472656,0.0
174,90.98371124267578,0.0
175,88.48810577392578,0.0
176,86.64823913574219,0.0
177,87.90312194824219,1.0
178,88.99288177490234,1.0
179,88.50697326660156,0.0
180,88.455078125,0.0
181,86.95487976074219,0.0
182,86.33687591552734,0.0
183,85.00179290771484,0.0
184,85.83209228515625,1.0
185,84.1007308959961,0.0
186,83.29873657226562,0.0
187,88.46923065185547,1.0
188,90.73839569091795,1.0
189,90.47892761230467,0.0
190,89.99773406982422,0.0
191,90.28550720214844,1.0
192,92.09235382080078,1.0
193,94.55493927001952,1.0
194,92.13008880615234,0.0
195,90.45062255859376,0.0
196,87.17189025878906,0.0
197,87.17660522460938,1.0
198,93.38025665283205,1.0
199,85.5160140991211,0.0
200,82.00139617919922,0.0
201,81.1239242553711,0.0
202,82.32691192626953,1.0
203,81.88345336914062,0.0
204,82.13349151611328,1.0
205,82.50617980957031,1.0
206,83.20438385009766,1.0
207,81.1663818359375,0.0
208,78.56226348876953,0.0
209,77.25077056884766,0.0
210,79.13780975341797,1.0
211,76.7978744506836,0.0
212,79.26518249511719,1.0
213,76.1091079711914,0.0
214,72.50013732910156,0.0
215,72.80207061767578,1.0
216,70.42439270019531,0.0
217,70.81595611572266,1.0
218,69.93848419189453,0.0
219,72.85395812988281,1.0
220,72.35389709472656,0.0
221,71.07542419433594,0.0
222,69.51390075683594,0.0
223,69.81110382080078,1.0
224,72.97661590576172,1.0
225,71.9576187133789,0.0
226,68.74964904785156,0.0
227,68.8817367553711,1.0
228,67.42399597167969,0.0
229,66.86732482910156,0.0
230,68.66472625732422,1.0
231,70.06585693359375,1.0
232,71.30658721923828,1.0
233,71.23582458496094,0.0
234,70.6036605834961,0.0
235,68.09861755371094,0.0
236,68.82984161376953,1.0
237,68.7402114868164,0.0
238,69.45256805419922,1.0
239,68.99496459960938,0.0
240,69.57522583007812,1.0
241,66.82958221435547,0.0
242,66.15968322753906,0.0
243,65.15011596679688,0.0
244,68.4996109008789,1.0
245,67.53722381591797,0.0
246,69.88187408447266,1.0
247,70.60838317871094,1.0
248,71.1650619506836,1.0
249,72.05197143554688,1.0
250,75.14199829101562,1.0
251,76.44877624511719,1.0
252,76.59030151367188,1.0
253,77.96784210205078,1.0
254,78.36884307861328,1.0
255,76.21761322021484,0.0
256,76.47708129882812,1.0
257,78.47262573242188,1.0
258,81.61927032470703,1.0
259,81.41169738769531,0.0
260,81.09561920166016,0.0
261,82.2231216430664,1.0
262,83.83182525634766,1.0
263,83.18551635742188,0.0
264,82.94491577148438,0.0
265,83.34591674804688,1.0
266,82.88359069824219,0.0
267,81.44000244140625,0.0
268,82.5250473022461,1.0
269,85.3980712890625,1.0
270,86.70012664794922,1.0
271,86.9973373413086,1.0
272,87.81819915771484,1.0
273,87.8653793334961,1.0
274,87.8653793334961,0.0
275,88.26165771484375,1.0
276,89.17687225341797,1.0
277,89.48351287841797,1.0
278,88.60604095458984,0.0
279,89.09195709228516,1.0
280,86.64351654052734,0.0
281,87.96916198730469,1.0
282,91.48849487304688,1.0
283,92.0970687866211,1.0
284,92.39899444580078,1.0
285,93.45574188232422,1.0
286,92.23387908935548,0.0
287,91.9555435180664,0.0
288,92.90850067138672,1.0
289,92.06404876708984,0.0
290,91.58757019042967,0.0
291,94.23414611816406,1.0
292,94.43700408935548,1.0
293,97.1166000366211,1.0
294,97.05526733398438,0.0
295,97.49872589111328,1.0
296,95.79566955566406,0.0
297,98.09786224365234,1.0
298,97.4798583984375,0.0
299,97.61666870117188,1.0
300,96.80523681640624,0.0
301,94.72477722167967,0.0
302,97.07414245605467,1.0
303,96.37593841552734,0.0
304,96.88072204589844,1.0
305,97.58836364746094,1.0
306,98.54603576660156,1.0
307,97.87141418457033,0.0
308,98.18749237060548,1.0
309,96.72503662109376,0.0
310,100.6217803955078,1.0
311,103.24005126953124,1.0
312,103.58443450927734,1.0
313,103.37686157226562,0.0
314,105.08934783935548,1.0
315,106.183837890625,1.0
316,106.05645751953124,0.0
317,104.66948699951172,0.0
318,104.14111328125,0.0
319,106.48104095458984,1.0
320,106.66974639892578,1.0
321,106.98582458496094,1.0
322,107.2405776977539,1.0
323,106.35838317871094,0.0
324,111.18921661376952,1.0
325,115.29352569580078,1.0
326,115.71339416503906,1.0
327,114.17545318603516,0.0
328,116.3266830444336,1.0
329,117.77027130126952,1.0
330,118.31279754638672,1.0
331,118.66189575195312,1.0
332,120.3555145263672,1.0
333,122.00196075439452,1.0
334,122.7237548828125,1.0
335,124.26641082763672,1.0
336,128.56886291503906,1.0
337,127.4413604736328,0.0
338,126.26195526123048,0.0
339,126.26667785644533,1.0
340,127.16773986816406,1.0
341,127.88009643554688,1.0
342,117.60043334960938,0.0
343,111.510009765625,0.0
344,115.6190414428711,1.0
345,115.45864868164062,0.0
346,119.3034896850586,1.0
347,119.76110076904295,1.0
348,116.03890991210938,0.0
349,114.78874206542967,0.0
350,114.32170104980467,0.0
351,114.64250183105467,1.0
352,117.6617660522461,1.0
353,118.03445434570312,1.0
354,116.57671356201172,0.0
355,117.52495574951172,1.0
356,118.27505493164062,1.0
357,119.34123229980467,1.0
358,117.2796401977539,0.0
359,117.38343048095705,1.0
360,114.51512145996094,0.0
361,110.85426330566406,0.0
362,107.22171020507812,0.0
363,108.26429748535156,1.0
364,115.62376403808594,1.0
365,115.32183074951172,0.0
366,114.14714813232422,0.0
367,115.3501434326172,1.0
368,115.95870971679688,1.0
369,115.13784790039062,0.0
370,115.5388412475586,1.0
371,110.77406311035156,0.0
372,110.63253784179688,0.0
373,111.0005111694336,1.0
374,109.0851593017578,0.0
375,107.60383605957033,0.0
376,113.50555419921876,1.0
377,111.43453216552734,0.0
378,112.94416046142578,1.0
379,112.89226531982422,0.0
380,112.75545501708984,0.0
381,113.71784973144533,1.0
382,113.1894760131836,0.0
383,111.68456268310548,0.0
384,110.71273803710938,0.0
385,104.00430297851562,0.0
386,105.91964721679688,1.0
387,106.81599426269533,1.0
388,104.51852416992188,0.0
389,104.3439712524414,0.0
390,101.7162628173828,0.0
391,99.84337615966795,0.0
392,102.69281005859376,1.0
393,100.87653350830078,0.0
394,98.30072021484376,0.0
395,99.60277557373048,1.0
396,94.8144073486328,0.0
397,90.81859588623048,0.0
398,93.22457885742188,1.0
399,90.99314880371094,0.0
400,94.2860336303711,1.0
401,92.71507263183594,0.0
402,91.91780090332033,0.0
403,92.5027847290039,1.0
404,89.4457778930664,0.0
405,87.0020523071289,0.0
406,86.20006561279297,0.0
407,87.41720581054688,1.0
408,89.85620880126953,1.0
409,92.74337768554688,1.0
410,97.12603759765624,1.0
411,96.82410430908205,0.0
412,95.6399917602539,0.0
413,91.86590576171876,0.0
414,92.99813079833984,1.0
415,93.82843017578124,1.0
416,87.79461669921875,0.0
417,87.4407958984375,0.0
418,88.30411529541016,1.0
419,89.48823547363281,1.0
420,93.30477905273438,1.0
421,93.52178192138672,1.0
422,92.59713745117188,0.0
423,91.33281707763672,0.0
424,94.15866088867188,1.0
425,95.63055419921876,1.0
426,95.3144760131836,0.0
427,97.56477355957033,1.0
428,99.37633514404295,1.0
429,101.32942199707033,1.0
430,100.04151153564452,0.0
431,106.92921447753906,1.0
432,107.55194091796876,1.0
433,108.06143951416016,1.0
434,103.9429702758789,0.0
435,103.96656036376952,1.0
436,105.99984741210938,1.0
437,106.45745849609376,1.0
438,105.6413116455078,0.0
439,102.0559310913086,0.0
440,105.9479522705078,1.0
441,105.9856948852539,1.0
442,108.78795623779295,1.0
443,113.76502227783205,1.0
444,115.81246185302734,1.0
445,121.1622314453125,1.0
446,125.21936798095705,1.0
447,125.24767303466795,1.0
448,127.24794006347656,1.0
449,125.1108627319336,0.0
450,123.47856903076172,0.0
451,121.34149932861328,0.0
452,122.53033447265624,1.0
453,123.46441650390624,1.0
454,124.78534698486328,1.0
455,125.20521545410156,1.0
456,127.71969604492188,1.0
457,130.10208129882812,1.0
458,132.69677734375,1.0
459,135.53677368164062,1.0
460,131.1022186279297,0.0
461,128.38015747070312,0.0
462,127.99803924560548,0.0
463,126.408203125,0.0
464,125.70528411865234,0.0
465,121.7519302368164,0.0
466,123.96448516845705,1.0
467,124.9315948486328,1.0
468,124.41265869140624,0.0
469,129.44161987304688,1.0
470,134.3385009765625,1.0
471,136.48500061035156,1.0
472,137.3011474609375,1.0
473,136.78221130371094,0.0
474,137.49929809570312,1.0
475,136.49444580078125,0.0
476,138.8013458251953,1.0
477,143.96241760253906,1.0
478,144.42945861816406,1.0
479,149.25083923339844,1.0
480,147.55250549316406,0.0
481,145.96739196777344,0.0
482,146.29290771484375,1.0
483,148.222412109375,1.0
484,146.31649780273438,0.0
485,145.42486572265625,0.0
486,147.11376953125,1.0
487,147.18453979492188,1.0
488,152.0719757080078,1.0
489,149.36878967285156,0.0
490,148.66114807128906,0.0
491,150.5623321533203,1.0
492,149.477294921875,0.0
493,149.57164001464844,1.0
494,148.6800079345703,0.0
495,148.07615661621094,0.0
496,146.41555786132812,0.0
497,141.41018676757812,0.0
498,148.89230346679688,1.0
499,153.21363830566406,1.0
500,146.06173706054688,0.0
501,150.28399658203125,1.0
502,154.33642578125,1.0
503,158.69076538085938,1.0
504,158.7096405029297,1.0
505,161.04486083984375,1.0
506,155.737548828125,0.0
507,151.61907958984375,0.0
508,152.1946258544922,1.0
509,152.40692138671875,1.0
510,143.5048065185547,0.0
511,143.33969116210938,0.0
512,146.21270751953125,1.0
513,138.06539916992188,0.0
514,137.6408233642578,0.0
515,133.48460388183594,0.0
516,138.3248748779297,1.0
517,146.69390869140625,1.0
518,146.30233764648438,0.0
519,148.49603271484375,1.0
520,148.2129669189453,0.0
521,150.99635314941406,1.0
522,151.5907745361328,1.0
523,152.09083557128906,1.0
524,150.42080688476562,0.0
525,154.161865234375,1.0
526,152.87867736816406,0.0
527,154.73741149902344,1.0
528,153.10513305664062,0.0
529,153.27024841308594,1.0
530,157.99728393554688,1.0
531,155.71395874023438,0.0
532,155.2657928466797,0.0
533,159.92205810546875,1.0
534,166.97488403320312,1.0
535,166.0172119140625,0.0
536,170.52252197265625,1.0
537,173.0605926513672,1.0
538,170.52252197265625,0.0
539,174.4758758544922,1.0
540,177.44796752929688,1.0
541,183.59500122070312,1.0
542,178.75946044921875,0.0
543,179.9813232421875,1.0
544,179.74072265625,0.0
545,175.1221923828125,0.0
546,168.1259765625,0.0
547,178.3207244873047,1.0
548,181.4862365722656,1.0
549,183.51480102539065,1.0
550,175.7543487548828,0.0
551,184.2884826660156,1.0
552,181.89195251464844,0.0
553,172.54637145996094,0.0
554,158.03501892089844,0.0
555,157.2943572998047,0.0
556,161.86099243164062,1.0
557,171.2820587158203,1.0
558,180.1794586181641,1.0
559,183.81201171875,1.0
560,196.24290466308597,1.0
561,199.71505737304688,1.0
562,193.9265594482422,0.0
563,195.13897705078125,1.0
564,195.8135986328125,1.0
565,212.1978302001953,1.0
566,211.2354431152344,0.0
567,209.3531188964844,0.0
568,213.49989318847656,1.0
569,206.1545867919922,0.0
570,211.8204345703125,1.0
571,216.47198486328125,1.0
572,222.0906524658203,1.0
573,217.78819274902344,0.0
574,219.6044769287109,1.0
575,217.226806640625,0.0
576,215.0189666748047,0.0
577,203.4938507080078,0.0
578,212.22142028808597,1.0
579,212.2025604248047,0.0
580,211.6600341796875,0.0
581,214.59909057617188,1.0
582,212.5186309814453,0.0
583,213.9810943603516,1.0
584,217.2362365722656,1.0
585,219.34500122070312,1.0
586,218.4062042236328,0.0
587,224.9825439453125,1.0
588,226.02513122558597,1.0
589,229.8227996826172,1.0
590,228.8934326171875,0.0
591,230.9503173828125,1.0
592,230.1058654785156,0.0
593,226.10533142089844,0.0
594,227.0865936279297,1.0
595,218.1797637939453,0.0
596,216.96261596679688,0.0
597,212.9102020263672,0.0
598,212.97152709960935,1.0
599,220.2885284423828,1.0
600,226.44972229003903,1.0
601,224.1947021484375,0.0
602,224.3267974853516,1.0
603,223.7229461669922,0.0
604,224.88819885253903,1.0
605,228.6481170654297,1.0
606,225.996826171875,0.0
607,225.3882598876953,0.0
608,226.7186279296875,1.0
609,232.53543090820312,1.0
610,231.58718872070312,0.0
611,227.3507843017578,0.0
612,229.72845458984372,1.0
613,232.39862060546875,1.0
614,228.65756225585935,0.0
615,227.91217041015625,0.0
616,227.98765563964844,1.0
617,222.89263916015625,0.0
618,207.2113342285156,0.0
619,201.6681365966797,0.0
620,219.2506561279297,1.0
621,221.08108520507807,1.0
622,227.1432037353516,1.0
623,231.3350067138672,1.0
624,223.07000732421875,0.0
625,222.3950042724609,0.0
626,216.7350006103516,0.0
627,218.4600067138672,1.0
628,227.3699951171875,1.0
629,222.8500061035156,0.0
630,218.2449951171875,0.0
631,215.52999877929688,0.0
632,219.2100067138672,1.0
633,205.1000061035156,0.0
634,205.2050018310547,1.0
635,211.7350006103516,1.0
636,220.69000244140625,1.0
637,229.56500244140625,1.0
638,225.3650054931641,0.0
639,226.47999572753903,1.0
640,221.0200042724609,0.0
641,217.8950042724609,0.0
642,211.3800048828125,0.0
643,212.58999633789065,1.0
644,212.4499969482422,0.0
645,208.7899932861328,0.0
646,203.91000366210935,0.0
647,211.1649932861328,1.0
648,192.22000122070312,0.0
649,187.57000732421875,0.0
650,184.88499450683597,0.0
651,183.9750061035156,0.0
652,188.5399932861328,1.0
653,189.44500732421875,1.0
654,180.76499938964844,0.0
655,169.59500122070312,0.0
656,171.28500366210938,1.0
657,163.6300048828125,0.0
658,159.2550048828125,0.0
659,160.5050048828125,1.0
660,164.4199981689453,1.0
661,173.89999389648438,1.0
662,171.3699951171875,0.0
663,164.66000366210938,0.0
664,167.77999877929688,1.0
665,160.02499389648438,0.0
666,162.32000732421875,1.0
667,165.6199951171875,1.0
668,163.90499877929688,0.0
669,160.1699981689453,0.0
670,167.33999633789062,1.0
671,167.42999267578125,1.0
672,169.35499572753906,1.0
673,166.17999267578125,0.0
674,166.7100067138672,1.0
675,167.5749969482422,1.0
676,166.5,0.0
677,168.3249969482422,1.0
678,174.10000610351562,1.0
679,173.2449951171875,0.0
680,169.60000610351562,0.0
681,168.1699981689453,0.0
682,174.84500122070312,1.0
683,173.68499755859375,0.0
684,179.55499267578125,1.0
685,177.46499633789062,0.0
686,182.2400054931641,1.0
687,177.99000549316406,0.0
688,175.73500061035156,0.0
689,176.85000610351562,1.0
690,173.3300018310547,0.0
691,168.2100067138672,0.0
692,166.27000427246094,0.0
693,166.77999877929688,1.0
694,166.0749969482422,0.0
695,168.11000061035156,1.0
696,170.6300048828125,1.0
697,165.27999877929688,0.0
698,166.1999969482422,1.0
699,160.5749969482422,0.0
700,157.3300018310547,0.0
701,153.7949981689453,0.0
702,147.44000244140625,0.0
703,151.71499633789062,1.0
704,146.11500549316406,0.0
705,144.5,0.0
706,139.48500061035156,0.0
707,138.80999755859375,0.0
708,133.125,0.0
709,135.4600067138672,1.0
710,133.52000427246094,0.0
711,129.4600067138672,0.0
712,127.90499877929688,0.0
713,131.0,1.0
714,133.9550018310547,1.0
715,133.52000427246094,0.0
716,132.65499877929688,0.0
717,138.75,1.0
718,135.05499267578125,0.0
719,130.0500030517578,0.0
720,124.8949966430664,0.0
721,120.43000030517578,0.0
722,120.6750030517578,1.0
723,119.41000366210938,0.0
724,122.3550033569336,1.0
725,116.12000274658205,0.0
726,111.16000366210938,0.0
727,102.52999877929688,0.0
728,107.83499908447266,1.0
729,110.04499816894533,1.0
730,112.48500061035156,1.0
731,117.1750030517578,1.0
732,120.76499938964844,1.0
733,123.77999877929688,1.0
734,123.65499877929688,0.0
735,122.08499908447266,0.0
736,125.79000091552734,1.0
737,118.18000030517578,0.0
738,113.58499908447266,0.0
739,123.15499877929688,1.0
740,129.96499633789062,1.0
741,135.2550048828125,1.0
742,140.33999633789062,1.0
743,154.3300018310547,1.0
744,147.8800048828125,0.0
745,144.39500427246094,0.0
746,141.7449951171875,0.0
747,131.86500549316406,0.0
748,138.7949981689453,1.0
749,141.72500610351562,1.0
750,150.4550018310547,1.0
751,151.0500030517578,1.0
752,157.83999633789062,1.0
753,151.85000610351562,0.0
754,152.32000732421875,1.0
755,151.77999877929688,0.0
756,159.7949981689453,1.0
757,155.60499572753906,0.0
758,155.33999633789062,0.0
759,145.52000427246094,0.0
760,145.5050048828125,0.0
761,144.2449951171875,0.0
762,144.34500122070312,1.0
763,134.30999755859375,0.0
764,134.41000366210938,1.0
765,135.71499633789062,1.0
766,137.07000732421875,1.0
767,133.10000610351562,0.0
768,130.93499755859375,0.0
769,140.38499450683594,1.0
770,141.55999755859375,1.0
771,152.3000030517578,1.0
772,153.47000122070312,1.0
773,151.98500061035156,0.0
774,159.1750030517578,1.0
775,155.84500122070312,0.0
776,156.6649932861328,1.0
777,153.89500427246094,0.0
778,151.35499572753906,0.0
779,149.00999450683594,0.0
780,158.0749969482422,1.0
781,153.0800018310547,0.0
782,156.66000366210938,1.0
783,156.5749969482422,0.0
784,156.69000244140625,1.0
785,150.3249969482422,0.0
786,151.80499267578125,1.0
787,149.5,0.0
788,143.48500061035156,0.0
789,140.5449981689453,0.0
790,146.3350067138672,1.0
791,150.44500732421875,1.0
792,148.36500549316406,0.0
793,143.34500122070312,0.0
794,140.63499450683594,0.0
795,131.8300018310547,0.0
796,135.25,1.0
797,149.57000732421875,1.0
798,152.8350067138672,1.0
799,150.01499938964844,0.0
800,154.05499267578125,1.0
801,141.94500732421875,0.0
802,143.55999755859375,1.0
803,148.75999450683594,1.0
804,139.22999572753906,0.0
805,132.625,0.0
806,116.4749984741211,0.0
807,105.2750015258789,0.0
808,109.95500183105467,1.0
809,110.97000122070312,1.0
810,124.04000091552734,1.0
811,132.0749969482422,1.0
812,127.25,0.0
813,121.66999816894533,0.0
814,124.875,1.0
815,130.0850067138672,1.0
816,122.23999786376952,0.0
817,117.875,0.0
818,117.16000366210938,0.0
819,116.79000091552734,0.0
820,110.84500122070312,0.0
821,108.1050033569336,0.0
822,108.70999908447266,1.0
823,118.3550033569336,1.0
824,114.73999786376952,0.0
825,107.18499755859376,0.0
826,110.5,1.0
827,110.5,0.0
828,108.8550033569336,0.0
829,105.6050033569336,0.0
830,103.6999969482422,0.0
831,109.71499633789062,1.0
832,116.88999938964844,1.0
833,113.41500091552734,0.0
834,116.875,1.0
835,118.91000366210938,1.0
836,119.88500213623048,1.0
837,121.68499755859376,1.0
838,120.47000122070312,0.0
839,123.875,1.0
840,120.16999816894533,0.0
841,129.59500122070312,1.0
842,128.7449951171875,0.0
843,127.29499816894533,0.0
844,126.41999816894533,0.0
845,128.5749969482422,1.0
846,124.30999755859376,0.0
847,127.18000030517578,1.0
848,129.1699981689453,1.0
849,128.8800048828125,0.0
850,133.18499755859375,1.0
851,136.0800018310547,1.0
852,132.28500366210938,0.0
853,124.00499725341795,0.0
854,122.11000061035156,0.0
855,115.88999938964844,0.0
856,117.48999786376952,1.0
857,119.69000244140624,1.0
858,114.7249984741211,0.0
859,116.41500091552734,1.0
860,114.63999938964844,0.0
861,111.29000091552734,0.0
862,108.12000274658205,0.0
863,109.02999877929688,1.0
864,104.1500015258789,0.0
865,108.76499938964844,1.0
866,111.24500274658205,1.0
867,109.9250030517578,0.0
868,115.0999984741211,1.0
869,109.58000183105467,0.0
870,109.2300033569336,0.0
871,109.68000030517578,1.0
872,109.4749984741211,0.0
873,111.86000061035156,1.0
874,114.75499725341795,1.0
875,116.41000366210938,1.0
876,115.88999938964844,0.0
877,115.91999816894533,1.0
878,119.58999633789062,1.0
879,113.68499755859376,0.0
880,109.87999725341795,0.0
881,107.08999633789062,0.0
882,105.87000274658205,0.0
883,104.40499877929688,0.0
884,102.77999877929688,0.0
885,103.66000366210938,1.0
886,102.30500030517578,0.0
887,102.52999877929688,1.0
888,99.4499969482422,0.0
889,97.43499755859376,0.0
890,95.69499969482422,0.0
891,93.43499755859376,0.0
892,94.11000061035156,1.0
893,89.52999877929688,0.0
894,91.125,1.0
895,95.30500030517578,1.0
896,98.70500183105467,1.0
897,95.00499725341795,0.0
898,96.02999877929688,1.0
899,96.87000274658205,1.0
900,95.47000122070312,0.0
901,102.3550033569336,1.0
902,103.2249984741211,1.0
903,104.99500274658205,1.0
904,109.5500030517578,1.0
905,112.43000030517578,1.0
906,102.23500061035156,0.0
907,106.70999908447266,1.0
908,107.74500274658205,1.0
909,114.70500183105467,1.0
910,112.4749984741211,0.0
911,112.375,0.0
912,114.02999877929688,1.0
913,121.79000091552734,1.0
914,129.47999572753906,1.0
915,126.08499908447266,0.0
916,130.47999572753906,1.0
917,129.46499633789062,0.0
918,125.37999725341795,0.0
919,123.13500213623048,0.0
920,126.59500122070312,1.0
921,131.11500549316406,1.0
922,127.81999969482422,0.0
923,123.55999755859376,0.0
924,127.86000061035156,1.0
925,127.86000061035156,0.0
926,136.625,1.0
927,134.52000427246094,0.0
928,132.2449951171875,0.0
929,136.9499969482422,1.0
930,132.4550018310547,0.0
931,125.81999969482422,0.0
932,129.51499938964844,1.0
933,126.13999938964844,0.0
934,126.73500061035156,1.0
935,131.35000610351562,1.0
936,157.65499877929688,1.0
937,175.39500427246094,1.0
938,178.11500549316406,1.0
939,171.22000122070312,0.0
940,173.1999969482422,1.0
941,172.23500061035156,0.0
942,168.94500732421875,0.0
943,179.2899932861328,1.0
944,182.9550018310547,1.0
945,186.88499450683597,1.0
946,187.6750030517578,1.0
947,190.69000244140625,1.0
948,187.9550018310547,0.0
949,188.2899932861328,1.0
950,181.76499938964844,0.0
951,169.59500122070312,0.0
952,176.36000061035156,1.0
953,175.6750030517578,0.0
954,169.35000610351562,0.0
955,163.4600067138672,0.0
956,164.19000244140625,1.0
957,171.43499755859375,1.0
958,166.23500061035156,0.0
959,170.3300018310547,1.0
960,172.4600067138672,1.0
961,169.5399932861328,0.0
962,170.7949981689453,1.0
963,171.6750030517578,1.0
964,170.39999389648438,0.0
965,174.9250030517578,1.0
966,176.51499938964844,1.0
967,174.52999877929688,0.0
968,177.9550018310547,1.0
969,175.94500732421875,0.0
970,180.96499633789065,1.0
971,165.35000610351562,0.0
972,163.63499450683594,0.0
973,158.07000732421875,0.0
974,160.40499877929688,1.0
975,154.36500549316406,0.0
976,154.65499877929688,1.0
977,158.25999450683594,1.0
978,163.6999969482422,1.0
979,160.4199981689453,0.0
980,167.39500427246094,1.0
981,172.2949981689453,1.0
982,171.15499877929688,0.0
983,169.38999938964844,0.0
984,172.71499633789062,1.0
985,169.86000061035156,0.0
986,171.1300048828125,1.0
987,168.1750030517578,0.0
988,165.6750030517578,0.0
989,172.27999877929688,1.0
990,181.1649932861328,1.0
991,184.7050018310547,1.0
992,185.7449951171875,1.0
993,184.35499572753903,0.0
994,179.6649932861328,0.0
995,174.3300018310547,0.0
996,171.09500122070312,0.0
997,172.9250030517578,1.0
998,170.27499389648438,0.0
999,179.75999450683594,1.0
1000,180.0749969482422,1.0
1001,171.34500122070312,0.0
1002,173.44500732421875,1.0
1003,169.11000061035156,0.0
1004,175.31500244140625,1.0
1005,177.5850067138672,1.0
1006,179.02000427246094,1.0
1007,174.75999450683594,0.0
1008,173.97000122070312,0.0
1009,175.3800048828125,1.0
1010,178.1750030517578,1.0
1011,174.2899932861328,0.0
1012,173.32000732421875,0.0
1013,173.44000244140625,1.0
1014,174.6999969482422,1.0
1015,176.2449951171875,1.0
1016,181.3350067138672,1.0
1017,189.40499877929688,1.0
1018,189.4750061035156,1.0
1019,188.15499877929688,0.0
1020,192.0500030517578,1.0
1021,195.6450042724609,1.0
1022,200.80499267578125,1.0
