Open,High,Low,Close,Adj Close,Volume,10_SMA,10_WMA,10_EMA,Stochastic_K,Stochastic_D,RSI,MACD,Signal_Line,MACD_Histogram,Williams_%R,A/D Oscillator
68.21183776855469,70.57535552978516,68.21183776855469,70.12246704101562,55.489471435546875,32782752,,,70.12246704101562,,,,0.0,0.0,0.0,,
69.82054138183594,71.23582458496094,69.3487777709961,70.91974639892578,56.12038803100586,44964253,,,70.26742692427202,100.0,100.0,100.0,0.06360063253983128,0.012720126507966258,0.05088050603186502,,0.5899999595696594
70.95276641845703,73.96260070800781,70.44798278808594,73.13701629638672,57.874961853027344,28781526,,,70.78917044647469,100.0,100.0,100.0,0.2895816255518042,0.06809242631673386,0.22148919923507038,,0.8657710107930223
73.13701629638672,73.13701629638672,73.13701629638672,73.13701629638672,57.874961853027344,0,,,71.21605151009506,100.0,100.0,100.0,0.4633321855976362,0.14714037817291434,0.31619180742472186,,
73.12286376953125,76.373291015625,72.74545288085938,75.50525665283203,59.749000549316406,48952061,,,71.99590699059269,100.0,100.0,100.0,0.7831008615254973,0.27433247484343093,0.5087683866820664,,0.8920670104393617
75.38731384277344,75.9487075805664,74.07582092285156,74.5334243774414,58.979976654052734,20995667,,,72.45727378820155,96.71737537436236,98.35868768718117,80.23713784022357,0.9471825672893885,0.40890249333262246,0.5382800739567661,,0.23677403323244378
74.82120513916016,76.13269805908203,74.82120513916016,75.81661987304688,59.995384216308594,23169758,,,73.06806398544614,97.31421621538739,97.83645195128429,84.81055779428657,1.1673056803744686,0.5605831307409916,0.6067225496334769,,1.2194299011052938
76.14212799072266,77.46305847167969,75.85907745361328,76.47708129882812,60.51802444458008,29064138,,,73.68788531515196,97.8025405398624,97.81949624557335,86.64586786577303,1.379150561567556,0.7242966169063045,0.6548539446612516,,1.0264701265714409
76.76956939697266,77.03376007080078,75.76472473144531,76.27893829345703,60.36123275756836,18538816,,,74.15898585666197,97.63515198541556,97.72732411549445,83.16730815871179,1.5136028006884743,0.8821578536627386,0.6314449470257357,,0.4386629392491057
76.3308334350586,76.86864471435547,75.69867706298828,76.0241928100586,60.15965270996094,13737619,74.19517593383789,75.23515028520065,74.49811439364318,96.76932010216598,97.24832210883022,78.49258505172774,1.5813722622849014,1.0220007353871712,0.5593715268977302,,0.5040365177698076
76.39688110351562,76.8780746459961,73.25023651123047,73.49083709716797,58.15495300292969,21980468,74.53201293945312,75.10708867853339,74.31497306701132,87.58668277118392,92.41750244000707,47.716670504205275,1.4143556039627754,1.1004717091022922,0.3138838948604832,,0.23536933132565593
73.5946273803711,74.39662170410156,72.36804962158203,73.3162841796875,58.01681137084961,27521458,74.7716667175293,74.88604708584872,74.13339326931607,72.63768543821641,82.52759393911174,46.27422203885628,1.253459634891854,1.1310692942602047,0.12239034063164933,,0.4465133946872567
73.87767791748047,76.80259704589844,73.42007446289062,76.16571807861328,60.271636962890625,21487442,75.07453689575195,75.13951096968218,74.50290687100647,75.91772978074367,79.22266185992771,65.76645030278804,1.340422367472641,1.172939908902692,0.16748245856994903,,1.0306842838905255
76.6138916015625,77.73667907714844,75.88265991210938,77.1233901977539,61.02946853637695,30915586,75.47317428588867,75.51202975186435,74.97935838496055,80.296324366063,79.75949311299536,69.98892019323142,1.4696755906229555,1.2322870452467447,0.2373885453762108,-0.0,0.8473272704826962
77.3592758178711,77.55741119384766,76.14212799072266,76.52425384521484,60.555362701416016,22299623,75.57507400512695,75.7031351262873,75.26024846864314,81.01748043380607,80.38848677340071,64.26678715625584,1.5063995682091473,1.2871095498392253,0.219290018369922,-9.65781356841023,0.3066672416767293
76.6138916015625,77.07621765136719,75.60903930664062,76.1468505859375,60.2567138671875,14075937,75.73641662597656,75.80709450461647,75.42144885360575,79.80513046687318,80.09680862013695,60.66204984983438,1.4878987257692557,1.3272673850252314,0.1606313407440243,-24.496939724632632,0.3762077106278535
75.85907745361328,77.27435302734375,75.50525665283203,77.0809326171875,60.99585723876953,17450732,75.86284790039062,76.05155195756392,75.72317317425697,83.27415778446351,81.68548320230023,66.09330030276195,1.530961319219287,1.3680061718640426,0.1629551473552444,-1.0650676935207903,0.6373324018130145
77.36870574951172,78.12352752685547,76.28837585449219,76.47708129882812,60.51802444458008,21894545,75.86284790039062,76.16323075727983,75.86024737872445,83.22860491416573,82.45704405823298,59.92212068486407,1.4990824901817206,1.3942214355275784,0.1048610546541422,-16.976383002174327,0.5681246544190707
76.70824432373047,76.99130249023438,75.85907745361328,75.99116516113281,60.13351058959961,13668548,75.83407058715821,76.18656116832386,75.8840506118896,80.87071635404263,81.6638802061378,55.14165954980623,1.4182600975847777,1.3990291679390183,0.019230929645759343,-29.739782166511358,0.4541687162658437
76.21761322021484,76.56671905517578,74.07582092285156,74.5334243774414,58.979976654052734,14724740,75.68499374389648,75.95008003928444,75.63848220562629,71.97971715135691,76.82179867874736,43.20929128431428,1.2224881879042755,1.36372097193207,-0.1412327840277945,-68.02977926072884,0.23106279882506808
74.81648254394531,76.14212799072266,73.22665405273438,73.42951202392578,58.106422424316406,18071005,75.67886123657226,75.53999245383523,75.23685126349892,59.43324466852958,68.12752167363847,36.33837690317785,0.9671127639379051,1.284399330333237,-0.3172865663953319,-97.02588150419335,0.5517811674870531
74.53814697265625,74.53814697265625,72.18878173828125,73.07569122314453,57.8264274597168,20890921,75.65480194091796,75.06668881503019,74.84391307434358,48.62720018334238,58.377360928490425,34.32009182533676,0.7277860543413794,1.1730766751348656,-0.44529062079348614,-100.0,0.4718870154837369
