Open,High,Low,Close,Adj Close,Volume
285.6000061035156,301.0,280.07501220703125,298.63751220703125,223.2224578857422,5219292
300.0,305.0,285.6499938964844,288.57501220703125,215.70103454589844,6729012
292.5,321.25,287.76251220703125,310.75,232.2761993408203,11956348
312.5,372.8999938964844,312.5,372.8999938964844,278.7314147949219,15146256
377.5,437.17498779296875,377.5,413.875,309.3590393066406,20895484
412.48748779296875,430.0,412.48748779296875,417.1499938964844,311.8069763183594,6855504
422.5,424.0,410.32501220703125,412.04998779296875,307.9948425292969,3575472
414.4375,430.5,400.0,423.6875,316.69354248046875,11967428
423.75,433.25,412.75,418.13751220703125,312.5450744628906,5411044
420.79998779296875,429.0,416.25,417.3374938964844,311.9471130371094,4740064
418.5,421.51251220703125,414.125,416.0249938964844,310.96612548828125,2247252
